STATE,EVENT_TYPE,CZ_NAME,BEGIN_DATE_TIME,BEGIN_LAT,BEGIN_LON
WEST VIRGINIA,Thunderstorm Wind,PUTNAM,2020-04-08,31.9634,-87.73
OHIO,Hail,WASHINGTON,2020-04-08,31.96,-89.87
OHIO,Hail,MEIGS,2020-04-08,31.96,-97.3
OHIO,Hail,JACKSON,2020-04-08,31.9579,-86.4
MICHIGAN,Hail,WASHTENAW,2020-04-07,31.9546,-89.752
MICHIGAN,Hail,WASHTENAW,2020-04-07,31.954,-95.265
MICHIGAN,Hail,MIDLAND,2020-04-07,31.9518,-83.7627
MICHIGAN,Hail,MIDLAND,2020-04-07,31.9513,-95.0378
MICHIGAN,Hail,MIDLAND,2020-04-07,31.95,-88.6
MICHIGAN,Hail,MIDLAND,2020-04-07,31.95,-85.7
KENTUCKY,Strong Wind,HICKMAN,2020-04-25,31.9415,-94.9765
KENTUCKY,Strong Wind,FULTON,2020-04-25,31.9412,-94.9625
KENTUCKY,Strong Wind,MCCRACKEN,2020-04-25,31.941,-83.8331
KENTUCKY,Strong Wind,GRAVES,2020-04-25,31.9408,-93.7824
OHIO,Thunderstorm Wind,LOGAN,2020-04-08,31.9406,-89.2971
OHIO,Thunderstorm Wind,HAMILTON,2020-04-08,31.9405,-93.3263
SOUTH DAKOTA,Winter Storm,NORTHERN FOOT HILLS,2020-04-01,31.9405,-83.7662
SOUTH DAKOTA,Winter Storm,RAPID CITY,2020-04-01,31.9404,-92.1897
SOUTH DAKOTA,Winter Storm,CENTRAL BLACK HILLS,2020-04-01,31.9402,-94.964
SOUTH DAKOTA,Winter Storm,SOUTHERN BLACK HILLS,2020-04-01,31.94,-87.07
MISSOURI,Thunderstorm Wind,SHANNON,2020-04-28,31.94,-89.88
MISSOURI,Thunderstorm Wind,SHANNON,2020-04-28,31.94,-86.29
MISSOURI,Thunderstorm Wind,CHRISTIAN,2020-04-28,31.94,-88.34
MISSOURI,Thunderstorm Wind,CHRISTIAN,2020-04-28,31.94,-82.14
MISSOURI,Thunderstorm Wind,CHRISTIAN,2020-04-28,31.94,-84.14
PENNSYLVANIA,Thunderstorm Wind,BEDFORD,2020-04-08,31.9395,-84.1429
PENNSYLVANIA,Thunderstorm Wind,WARREN,2020-04-07,31.9388,-102.1931
PENNSYLVANIA,Thunderstorm Wind,WARREN,2020-04-07,31.9371,-86.0665
PENNSYLVANIA,Thunderstorm Wind,SOMERSET,2020-04-08,31.9371,-109.8514
PENNSYLVANIA,Thunderstorm Wind,SOMERSET,2020-04-08,31.9366,-86.3265
NORTH CAROLINA,Thunderstorm Wind,HERTFORD,2020-04-13,31.9359,-83.7662
NORTH CAROLINA,Thunderstorm Wind,PASQUOTANK,2020-04-13,31.9337,-93.0695
GULF OF MEXICO,Marine Thunderstorm Wind,COASTAL WATERS FROM SUWANNEE RIVER TO KEATON BEACH OUT TO 20 NM,2020-04-14,31.931,-90.5411
GULF OF MEXICO,Marine Thunderstorm Wind,COASTAL WATERS FROM OCHLOCKONEE RIVER TO APALACHICOLA FL OUT TO 20 NM,2020-04-20,31.9282,-82.6779
UTAH,Frost/Freeze,GRAND FLAT AND ARCHES,2020-04-17,31.9272,-87.5067
ILLINOIS,Tornado,SANGAMON,2020-04-28,31.9251,-84.3395
WEST VIRGINIA,Thunderstorm Wind,NICHOLAS,2020-04-13,31.9221,-102.2199
WEST VIRGINIA,Thunderstorm Wind,HARRISON,2020-04-13,31.92,-87.73
WEST VIRGINIA,Strong Wind,SOUTHEAST FAYETTE,2020-04-13,31.92,-87.73
MINNESOTA,Winter Storm,DODGE,2020-04-12,31.92,-87.73
MINNESOTA,Winter Storm,MOWER,2020-04-12,31.92,-87.73
MINNESOTA,Winter Storm,OLMSTED,2020-04-12,31.92,-82.1
PENNSYLVANIA,Thunderstorm Wind,LAWRENCE,2020-04-07,31.9098,-87.7179
PENNSYLVANIA,Thunderstorm Wind,BEAVER,2020-04-07,31.9092,-94.7585
PENNSYLVANIA,Thunderstorm Wind,WESTMORELAND,2020-04-08,31.9011,-85.8111
PENNSYLVANIA,Thunderstorm Wind,WESTMORELAND,2020-04-08,31.9011,-94.8688
PENNSYLVANIA,Thunderstorm Wind,LAWRENCE,2020-04-08,31.9007,-83.5098
OHIO,Thunderstorm Wind,COLUMBIANA,2020-04-07,31.9,-100.05
MARYLAND,Thunderstorm Wind,GARRETT,2020-04-08,31.9,-86.2841
MARYLAND,Thunderstorm Wind,GARRETT,2020-04-08,31.9,-87.82
ALABAMA,Flash Flood,MORGAN,2020-04-12,31.9,-87.97
ALABAMA,Flash Flood,DEKALB,2020-04-12,31.9,-84.51
ALABAMA,Flash Flood,DEKALB,2020-04-13,31.9,-95.74
ALABAMA,Thunderstorm Wind,JACKSON,2020-04-12,31.8982,-84.0322
ALABAMA,Thunderstorm Wind,JACKSON,2020-04-12,31.8972,-93.1326
ALABAMA,Thunderstorm Wind,JACKSON,2020-04-12,31.8968,-94.8427
FLORIDA,Thunderstorm Wind,TAYLOR,2020-04-14,31.8951,-85.1747
GEORGIA,Thunderstorm Wind,QUITMAN,2020-04-13,31.8921,-94.3827
GEORGIA,Thunderstorm Wind,TERRELL,2020-04-13,31.89,-85.1
GEORGIA,Thunderstorm Wind,CLAY,2020-04-13,31.8875,-84.4793
GEORGIA,Thunderstorm Wind,RANDOLPH,2020-04-13,31.8866,-86.2565
GEORGIA,Thunderstorm Wind,RANDOLPH,2020-04-13,31.8845,-101.5
GEORGIA,Thunderstorm Wind,TERRELL,2020-04-13,31.8835,-90.8904
GEORGIA,Thunderstorm Wind,RANDOLPH,2020-04-20,31.8803,-92.5895
GEORGIA,Thunderstorm Wind,RANDOLPH,2020-04-20,31.88,-89.65
GEORGIA,Thunderstorm Wind,TERRELL,2020-04-20,31.88,-85.1
GEORGIA,Thunderstorm Wind,MILLER,2020-04-20,31.88,-85.08
GEORGIA,Thunderstorm Wind,DECATUR,2020-04-20,31.88,-86.3
GEORGIA,Thunderstorm Wind,EARLY,2020-04-20,31.88,-96.72
FLORIDA,Tornado,BAY,2020-04-23,31.8726,-92.9985
FLORIDA,Tornado,LEON,2020-04-23,31.87,-86.02
FLORIDA,Tornado,WAKULLA,2020-04-23,31.87,-85.93
FLORIDA,Tornado,TAYLOR,2020-04-23,31.87,-81.79
SOUTH CAROLINA,Tornado,PICKENS,2020-04-13,31.87,-95.63
SOUTH CAROLINA,Tornado,GREENVILLE,2020-04-13,31.87,-96.33
NEW YORK,High Wind,WESTERN DUTCHESS,2020-04-13,31.8697,-84.0476
NEW YORK,High Wind,EASTERN COLUMBIA,2020-04-13,31.8627,-88.7035
MAINE,Winter Storm,NORTHERN SOMERSET,2020-04-09,31.8619,-83.9985
MAINE,Winter Storm,NORTHERN PISCATAQUIS,2020-04-09,31.8606,-82.9748
MAINE,Winter Storm,NORTHERN PENOBSCOT,2020-04-09,31.86,-90.02
MAINE,Winter Storm,SOUTHEAST AROOSTOOK,2020-04-09,31.86,-88.71
MAINE,Winter Storm,NORTHWEST AROOSTOOK,2020-04-09,31.86,-81.75
MAINE,Winter Storm,NORTHEAST AROOSTOOK,2020-04-09,31.86,-81.72
MAINE,High Wind,SOUTHERN PENOBSCOT,2020-04-13,31.86,-97.38
NORTH CAROLINA,Thunderstorm Wind,PERSON,2020-04-08,31.86,-97.39
NORTH CAROLINA,Thunderstorm Wind,PERSON,2020-04-08,31.8578,-94.992
NORTH CAROLINA,Thunderstorm Wind,PERSON,2020-04-08,31.8539,-86.0307
NORTH CAROLINA,Thunderstorm Wind,ALAMANCE,2020-04-08,31.8502,-92.7812
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-04-08,31.85,-90.4
NORTH CAROLINA,Thunderstorm Wind,MOORE,2020-04-13,31.85,-97.98
NORTH CAROLINA,Thunderstorm Wind,MOORE,2020-04-13,31.85,-102.4552
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-04-13,31.8497,-84.9087
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-04-13,31.8415,-83.4815
ARKANSAS,Hail,LAFAYETTE,2020-04-12,31.84,-99.01
ALABAMA,Hail,BLOUNT,2020-04-12,31.84,-81.27
TEXAS,Thunderstorm Wind,PANOLA,2020-04-29,31.84,-81.58
TEXAS,Drought,WILLACY,2020-04-01,31.839,-86.8368
TEXAS,Drought,COASTAL WILLACY,2020-04-01,31.8389,-102.4015
TEXAS,Drought,INLAND KENEDY COUNTY,2020-04-01,31.83,-90.21
ALABAMA,Thunderstorm Wind,CHEROKEE,2020-04-12,31.83,-83.92
ALABAMA,Flash Flood,BLOUNT,2020-04-12,31.83,-83.51
TEXAS,Hail,GUADALUPE,2020-04-25,31.83,-102.5
TEXAS,Hail,GUADALUPE,2020-04-25,31.83,-102.5
TEXAS,Hail,GUADALUPE,2020-04-25,31.83,-99.43
TEXAS,Hail,GUADALUPE,2020-04-25,31.83,-89.13
TEXAS,Hail,GUADALUPE,2020-04-25,31.83,-86.52
TEXAS,Hail,BEXAR,2020-04-25,31.83,-86.63
TEXAS,Hail,WILSON,2020-04-25,31.83,-87.32
TEXAS,Thunderstorm Wind,LEE,2020-04-29,31.83,-81.69
TEXAS,Thunderstorm Wind,TRAVIS,2020-04-29,31.83,-83.92
NEW YORK,High Wind,NORTHERN NASSAU,2020-04-13,31.8275,-89.1347
NEW YORK,High Wind,NORTHEAST SUFFOLK,2020-04-13,31.8271,-84.2075
NEW YORK,High Wind,SOUTHEAST SUFFOLK,2020-04-13,31.8269,-83.8722
NEW YORK,Strong Wind,NORTHERN QUEENS,2020-04-30,31.823,-85.5173
NEW YORK,Strong Wind,SOUTHWEST SUFFOLK,2020-04-30,31.8219,-95.1675
ARKANSAS,Hail,LOGAN,2020-04-22,31.82,-85.07
ARKANSAS,Hail,WHITE,2020-04-28,31.82,-81.77
ARKANSAS,Hail,PULASKI,2020-04-28,31.82,-91.05
GULF OF MEXICO,Marine Thunderstorm Wind,COASTAL WATERS FROM OCHLOCKONEE RIVER TO APALACHICOLA FL OUT TO 20 NM,2020-04-23,31.82,-84.9
GULF OF MEXICO,Marine Thunderstorm Wind,COASTAL WATERS FROM OKLALOOSA-WALTON COUNTY LINE TO MEXICO BEACH OUT 20 NM,2020-04-23,31.82,-87.84
GULF OF MEXICO,Waterspout,COASTAL WATERS FROM OKLALOOSA-WALTON COUNTY LINE TO MEXICO BEACH OUT 20 NM,2020-04-23,31.82,-86.69
GULF OF MEXICO,Marine Thunderstorm Wind,COASTAL WATERS FROM OKLALOOSA-WALTON COUNTY LINE TO MEXICO BEACH OUT 20 NM,2020-04-23,31.82,-89.72
GULF OF MEXICO,Waterspout,COASTAL WATERS FROM OKLALOOSA-WALTON COUNTY LINE TO MEXICO BEACH OUT 20 NM,2020-04-23,31.8177,-95.1751
GULF OF MEXICO,Marine Thunderstorm Wind,COASTAL WATERS FROM MEXICO BEACH TO APALACHICOLA OUT 20 NM,2020-04-23,31.8173,-85.1313
GULF OF MEXICO,Marine Thunderstorm Wind,COASTAL WATERS FROM MEXICO BEACH TO APALACHICOLA OUT 20 NM,2020-04-23,31.8173,-85.2636
GULF OF MEXICO,Marine Thunderstorm Wind,COASTAL WATERS FROM OCHLOCKONEE RIVER TO APALACHICOLA FL OUT TO 20 NM,2020-04-23,31.8168,-83.6656
OKLAHOMA,Hail,TULSA,2020-04-22,31.8121,-101.5
OKLAHOMA,Hail,CHOCTAW,2020-04-22,31.8116,-88.8782
OKLAHOMA,Hail,PITTSBURG,2020-04-28,31.8112,-102.4802
OKLAHOMA,Hail,PITTSBURG,2020-04-28,31.81,-89.43
OKLAHOMA,Hail,OKLAHOMA,2020-04-28,31.8091,-89.5923
OKLAHOMA,Hail,CANADIAN,2020-04-28,31.8077,-87.9287
OKLAHOMA,Hail,CANADIAN,2020-04-28,31.8073,-83.8941
OKLAHOMA,Hail,CANADIAN,2020-04-28,31.8063,-92.7366
OKLAHOMA,Hail,CANADIAN,2020-04-28,31.8033,-88.117
OKLAHOMA,Hail,CANADIAN,2020-04-28,31.8008,-94.6774
OKLAHOMA,Hail,OKLAHOMA,2020-04-28,31.8,-81.43
OKLAHOMA,Hail,OKLAHOMA,2020-04-28,31.8,-81.43
OKLAHOMA,Hail,CANADIAN,2020-04-28,31.8,-85.97
ARKANSAS,Hail,CRAIGHEAD,2020-04-08,31.8,-89.6
ARKANSAS,Tornado,CRAIGHEAD,2020-04-08,31.8,-83.6
ARKANSAS,Tornado,POINSETT,2020-04-08,31.8,-91.4
ARKANSAS,Hail,CRAIGHEAD,2020-04-08,31.8,-84.41
IDAHO,Thunderstorm Wind,BLAINE,2020-04-30,31.8,-88.24
IDAHO,Thunderstorm Wind,TETON,2020-04-30,31.8,-88.66
IDAHO,Funnel Cloud,ONEIDA,2020-04-30,31.8,-87.82
IDAHO,Thunderstorm Wind,BLAINE,2020-04-30,31.7999,-83.7513
IDAHO,Thunderstorm Wind,BUTTE,2020-04-30,31.798,-88.134
UTAH,Winter Weather,EASTERN UINTA BASIN,2020-04-02,31.7955,-95.7102
COLORADO,Winter Weather,ELKHEAD AND PARK MOUNTAINS,2020-04-11,31.7951,-84.0479
COLORADO,Winter Weather,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2020-04-11,31.7932,-83.6988
MISSOURI,Hail,SCOTT,2020-04-08,31.7929,-83.9109
MISSOURI,Hail,RIPLEY,2020-04-08,31.79,-83.61
MISSOURI,Hail,BUTLER,2020-04-08,31.79,-89.02
NEW MEXICO,Winter Storm,CENTRAL HIGHLANDS,2020-04-13,31.79,-98.95
NEW MEXICO,Heavy Snow,CURRY COUNTY,2020-04-13,31.784,-93.6964
MASSACHUSETTS,High Wind,EASTERN NORFOLK,2020-04-13,31.7828,-83.9729
MASSACHUSETTS,High Wind,WESTERN NORFOLK,2020-04-13,31.781,-94.9098
MASSACHUSETTS,High Wind,EASTERN PLYMOUTH,2020-04-13,31.78,-84.8
WYOMING,High Wind,SOUTH LARAMIE RANGE FOOTHILLS,2020-04-07,31.78,-100.03
MICHIGAN,Thunderstorm Wind,GENESEE,2020-04-20,31.78,-81
MICHIGAN,Thunderstorm Wind,OAKLAND,2020-04-20,31.78,-81
MICHIGAN,Lakeshore Flood,WAYNE,2020-04-23,31.78,-84.1
NEW JERSEY,Hail,MONMOUTH,2020-04-21,31.78,-84.8
NEW JERSEY,Hail,CAPE MAY,2020-04-21,31.78,-86.22
NEW JERSEY,Thunderstorm Wind,GLOUCESTER,2020-04-21,31.7787,-95.7141
DELAWARE,Thunderstorm Wind,SUSSEX,2020-04-21,31.7763,-81.2691
MARYLAND,Thunderstorm Wind,KENT,2020-04-21,31.7754,-84.1431
MARYLAND,Thunderstorm Wind,KENT,2020-04-21,31.773,-94.2021
NEW JERSEY,High Wind,WARREN,2020-04-13,31.7711,-93.982
NEW JERSEY,High Wind,EASTERN OCEAN,2020-04-13,31.7707,-93.9824
TENNESSEE,Strong Wind,JACKSON,2020-04-12,31.7705,-88.0759
TENNESSEE,Strong Wind,RUTHERFORD,2020-04-12,31.7703,-84.8562
TENNESSEE,Strong Wind,PUTNAM,2020-04-12,31.7702,-93.1002
TENNESSEE,Strong Wind,CUMBERLAND,2020-04-12,31.77,-84.45
TENNESSEE,Strong Wind,CUMBERLAND,2020-04-12,31.77,-89.75
TENNESSEE,Strong Wind,OVERTON,2020-04-12,31.77,-85.1
NEW JERSEY,Thunderstorm Wind,CUMBERLAND,2020-04-09,31.77,-84.78
NEW JERSEY,Thunderstorm Wind,CUMBERLAND,2020-04-09,31.77,-84.44
PENNSYLVANIA,Thunderstorm Wind,CHESTER,2020-04-09,31.77,-84.79
PENNSYLVANIA,Thunderstorm Wind,CHESTER,2020-04-09,31.77,-84.15
SOUTH DAKOTA,Winter Storm,LAKE,2020-04-12,31.77,-88.33
SOUTH DAKOTA,Winter Storm,HANSON,2020-04-11,31.77,-83.56
SOUTH DAKOTA,Winter Storm,DAVISON,2020-04-11,31.7698,-84.198
SOUTH DAKOTA,Winter Storm,MINER,2020-04-11,31.7693,-83.715
NORTH CAROLINA,Funnel Cloud,CRAVEN,2020-04-13,31.7689,-94.6021
LAKE MICHIGAN,Marine Hail,GREEN BAY SOUTH FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE AND NORTH FROM OCONTO WI TO LITTLE STURGEON BAY WI,2020-04-07,31.7687,-94.0001
LAKE MICHIGAN,Marine Hail,GREEN BAY SOUTH FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE AND NORTH FROM OCONTO WI TO LITTLE STURGEON BAY WI,2020-04-07,31.7655,-94.0808
WISCONSIN,Flood,OCONTO,2020-04-01,31.7633,-85.31
WISCONSIN,Flood,KEWAUNEE,2020-04-01,31.76,-84.8
LAKE MICHIGAN,Marine Hail,GREEN BAY SOUTH FROM OCONTO WI TO LITTLE STURGEON BAY WI,2020-04-07,31.76,-84.17
TEXAS,Winter Weather,MOTLEY,2020-04-13,31.76,-86.23
TEXAS,Winter Weather,CHILDRESS,2020-04-13,31.76,-86.18
MINNESOTA,Winter Storm,WASECA,2020-04-12,31.76,-88.09
MINNESOTA,Winter Storm,WASHINGTON,2020-04-12,31.76,-84.62
MINNESOTA,Winter Storm,WATONWAN,2020-04-12,31.7592,-81.3658
NEW YORK,High Wind,BRONX,2020-04-13,31.7577,-93.3623
NEW YORK,High Wind,KINGS (BROOKLYN),2020-04-13,31.7536,-93.3918
NEW YORK,High Wind,NORTHERN QUEENS,2020-04-13,31.7502,-92.8415
TEXAS,Hail,RUSK,2020-04-24,31.75,-81.44
TEXAS,Hail,CASS,2020-04-24,31.75,-88.1
CALIFORNIA,Heavy Snow,NORTH KINGS RIVER,2020-04-05,31.75,-89.83
CALIFORNIA,Heavy Snow,NORTH KINGS RIVER,2020-04-05,31.75,-91.16
ATLANTIC SOUTH,Marine Thunderstorm Wind,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0-20NM,2020-04-30,31.75,-95.63
ATLANTIC SOUTH,Marine Thunderstorm Wind,SEBASTIAN INLET TO JUPITER INLET 0-20NM,2020-04-30,31.7497,-83.7509
ATLANTIC SOUTH,Marine Thunderstorm Wind,SEBASTIAN INLET TO JUPITER INLET 0-20NM,2020-04-30,31.749,-86.27
FLORIDA,Thunderstorm Wind,VOLUSIA,2020-04-20,31.7469,-92.8376
FLORIDA,Tornado,SEMINOLE,2020-04-20,31.7463,-95.6851
GEORGIA,Flash Flood,CHATTOOGA,2020-02-06,31.7458,-90.4399
GEORGIA,Flash Flood,COBB,2020-02-06,31.7444,-93.127
GEORGIA,Flash Flood,PICKENS,2020-02-06,31.7404,-85.4346
ARKANSAS,Thunderstorm Wind,HEMPSTEAD,2020-04-28,31.74,-81.44
NEW YORK,Strong Wind,SOUTHERN HERKIMER,2020-04-13,31.74,-82.73
NEW YORK,Strong Wind,HAMILTON,2020-04-13,31.74,-83.82
NEW YORK,Strong Wind,NORTHERN FULTON,2020-04-13,31.74,-84.9
NEW YORK,Strong Wind,SOUTHERN FULTON,2020-04-13,31.74,-81.38
NEW YORK,Strong Wind,MONTGOMERY,2020-04-13,31.74,-99.95
NEW YORK,Strong Wind,NORTHERN SARATOGA,2020-04-13,31.7369,-94.9007
WEST VIRGINIA,Hail,MASON,2020-04-08,31.7366,-87.7735
WEST VIRGINIA,Hail,MASON,2020-04-08,31.7354,-93.2604
WEST VIRGINIA,Hail,PUTNAM,2020-04-08,31.734,-84.0953
WEST VIRGINIA,Thunderstorm Wind,ROANE,2020-04-09,31.73,-86.32
WEST VIRGINIA,Flash Flood,KANAWHA,2020-04-08,31.73,-85.04
WEST VIRGINIA,Strong Wind,KANAWHA,2020-04-09,31.73,-84.17
OHIO,Hail,JACKSON,2020-04-08,31.73,-86.34
OHIO,Hail,JACKSON,2020-04-08,31.73,-95.68
OHIO,Hail,GALLIA,2020-04-08,31.7287,-86.63
MICHIGAN,Hail,MIDLAND,2020-04-07,31.7263,-82.7477
MICHIGAN,Hail,WASHTENAW,2020-04-07,31.7252,-89.1332
MICHIGAN,Hail,MIDLAND,2020-04-07,31.7228,-83.4016
MICHIGAN,Hail,BAY,2020-04-07,31.72,-86.27
MICHIGAN,Hail,LENAWEE,2020-04-07,31.72,-86.27
ILLINOIS,Flood,ALEXANDER,2020-04-28,31.72,-82.7
MICHIGAN,Hail,SANILAC,2020-04-07,31.72,-83.73
OHIO,Tornado,HAMILTON,2020-04-08,31.72,-85.09
OHIO,Thunderstorm Wind,HAMILTON,2020-04-08,31.72,-84.35
MISSOURI,Hail,LAWRENCE,2020-04-24,31.72,-83.58
OHIO,Thunderstorm Wind,CLERMONT,2020-04-08,31.72,-83.66
OHIO,Thunderstorm Wind,BROWN,2020-04-08,31.72,-86.26
MISSOURI,Lightning,JASPER,2020-04-02,31.72,-86.26
SOUTH DAKOTA,Winter Storm,PENNINGTON CO PLAINS,2020-04-01,31.72,-99.09
SOUTH DAKOTA,Winter Storm,HAAKON,2020-04-01,31.7189,-94.269
SOUTH DAKOTA,Winter Storm,STURGIS / PIEDMONT FOOTHILLS,2020-04-01,31.7189,-91.0432
SOUTH DAKOTA,Winter Storm,SOUTHERN MEADE CO PLAINS,2020-04-01,31.7172,-94.622
MISSOURI,Thunderstorm Wind,JASPER,2020-04-28,31.7162,-83.6041
MISSOURI,Thunderstorm Wind,LAWRENCE,2020-04-28,31.7144,-93.214
MISSOURI,Thunderstorm Wind,DOUGLAS,2020-04-28,31.7119,-95.5908
PENNSYLVANIA,Thunderstorm Wind,CAMBRIA,2020-04-08,31.7104,-83.7108
PENNSYLVANIA,Thunderstorm Wind,CAMBRIA,2020-04-08,31.71,-95.75
PENNSYLVANIA,Thunderstorm Wind,SOMERSET,2020-04-08,31.71,-81.74
PENNSYLVANIA,Thunderstorm Wind,SOMERSET,2020-04-08,31.71,-81.26
PENNSYLVANIA,Thunderstorm Wind,SOMERSET,2020-04-08,31.7099,-103.6578
ILLINOIS,Thunderstorm Wind,MASON,2020-04-08,31.7094,-97.1457
ILLINOIS,Thunderstorm Wind,LOGAN,2020-04-08,31.7091,-86.1493
ILLINOIS,Thunderstorm Wind,LOGAN,2020-04-08,31.7091,-86.1493
ILLINOIS,Thunderstorm Wind,LOGAN,2020-04-08,31.7065,-88.3161
WEST VIRGINIA,Strong Wind,NORTHWEST RANDOLPH,2020-04-13,31.7055,-86.27
WEST VIRGINIA,Strong Wind,SOUTHEAST RALEIGH,2020-04-12,31.7055,-101.5337
WEST VIRGINIA,High Wind,HARRISON,2020-04-13,31.7043,-83.7443
MINNESOTA,Winter Storm,WABASHA,2020-04-12,31.7043,-94.6791
MINNESOTA,Winter Storm,WINONA,2020-04-12,31.704,-101.529
WISCONSIN,Wildfire,TREMPEALEAU,2020-04-20,31.7021,-83.6725
PENNSYLVANIA,Thunderstorm Wind,LAWRENCE,2020-04-07,31.702,-97.2162
PENNSYLVANIA,Thunderstorm Wind,BEAVER,2020-04-07,31.7016,-94.6761
PENNSYLVANIA,Thunderstorm Wind,ALLEGHENY,2020-04-08,31.7,-82.35
PENNSYLVANIA,Thunderstorm Wind,WESTMORELAND,2020-04-08,31.7,-82
PENNSYLVANIA,Thunderstorm Wind,WESTMORELAND,2020-04-08,31.7,-84.1
OHIO,Thunderstorm Wind,COLUMBIANA,2020-04-07,31.7,-83.6
WYOMING,Winter Storm,NATRONA COUNTY LOWER ELEVATIONS,2020-04-01,31.7,-91.05
WYOMING,Winter Storm,WIND RIVER BASIN,2020-04-01,31.7,-83.65
WYOMING,Winter Storm,LANDER FOOTHILLS,2020-04-01,31.7,-90.4
WISCONSIN,Dense Fog,GRANT,2020-04-08,31.696,-89.21
ALABAMA,Flash Flood,MARSHALL,2020-04-13,31.6955,-93.0221
ALABAMA,Flash Flood,DEKALB,2020-04-13,31.6923,-81.8373
ALABAMA,Flash Flood,DEKALB,2020-04-13,31.6901,-93.304
ALABAMA,Strong Wind,COLBERT,2020-04-12,31.69,-82.66
ALABAMA,Strong Wind,LAUDERDALE,2020-04-12,31.69,-89.75
GEORGIA,Thunderstorm Wind,TERRELL,2020-04-13,31.69,-89.14
GEORGIA,Thunderstorm Wind,LEE,2020-04-13,31.69,-82.92
GEORGIA,Thunderstorm Wind,LEE,2020-04-13,31.69,-81.62
GEORGIA,Thunderstorm Wind,CALHOUN,2020-04-13,31.6898,-88.832
GEORGIA,Thunderstorm Wind,BAKER,2020-04-13,31.6892,-103.73
GEORGIA,Thunderstorm Wind,EARLY,2020-04-13,31.6889,-83.622
GEORGIA,Thunderstorm Wind,DOUGHERTY,2020-04-13,31.6877,-94.6078
GEORGIA,Thunderstorm Wind,WORTH,2020-04-20,31.6877,-81.6861
GEORGIA,Thunderstorm Wind,WORTH,2020-04-20,31.6868,-90.3994
GEORGIA,Thunderstorm Wind,TURNER,2020-04-20,31.6868,-91.8427
GEORGIA,Thunderstorm Wind,TURNER,2020-04-20,31.6867,-92.1343
GEORGIA,Thunderstorm Wind,BERRIEN,2020-04-20,31.68,-100.75
GEORGIA,Thunderstorm Wind,COOK,2020-04-20,31.68,-90.79
GEORGIA,Lightning,MILLER,2020-04-23,31.68,-90.34
GEORGIA,Flood,LEE,2020-04-23,31.68,-84.85
GEORGIA,Flood,MITCHELL,2020-04-23,31.68,-88.62
GEORGIA,Thunderstorm Wind,MILLER,2020-04-23,31.68,-88.64
GEORGIA,Thunderstorm Wind,TURNER,2020-04-23,31.68,-102.32
GEORGIA,Thunderstorm Wind,MITCHELL,2020-04-23,31.6795,-87.756
NEW YORK,High Wind,EASTERN ULSTER,2020-04-13,31.67,-85.2
OKLAHOMA,Hail,BECKHAM,2020-04-02,31.67,-90.02
OKLAHOMA,Hail,KIOWA,2020-04-02,31.67,-90.49
MARYLAND,Thunderstorm Wind,GARRETT,2020-04-13,31.67,-83.36
MAINE,High Wind,COASTAL HANCOCK,2020-04-13,31.67,-86.07
MAINE,High Wind,COASTAL WASHINGTON,2020-04-13,31.67,-100.99
NORTH CAROLINA,Thunderstorm Wind,NASH,2020-04-08,31.67,-83.63
NORTH CAROLINA,Thunderstorm Wind,NASH,2020-04-08,31.67,-82.03
NORTH CAROLINA,Thunderstorm Wind,WILSON,2020-04-08,31.67,-81.88
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-04-08,31.67,-88.65
NORTH CAROLINA,Thunderstorm Wind,JOHNSTON,2020-04-08,31.67,-81.88
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-04-13,31.67,-97.1
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-04-13,31.6665,-86.296
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-04-13,31.665,-103.7279
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-04-13,31.6644,-94.9911
ARKANSAS,Thunderstorm Wind,HEMPSTEAD,2020-04-12,31.6611,-92.4865
ARKANSAS,Tornado,SEVIER,2020-04-28,31.66,-89.58
TEXAS,Thunderstorm Wind,PANOLA,2020-04-29,31.66,-82.38
TEXAS,Drought,COASTAL KENEDY COUNTY,2020-04-01,31.66,-90.62
TEXAS,Drought,NORTHERN HIDALGO COUNTY,2020-04-01,31.66,-98.96
TEXAS,Drought,SOUTHERN HIDALGO COUNTY,2020-04-01,31.66,-95.92
ALABAMA,High Wind,CHAMBERS,2020-04-12,31.66,-99.34
ALABAMA,Thunderstorm Wind,CHEROKEE,2020-04-12,31.66,-84.09
TEXAS,Flash Flood,GILLESPIE,2020-04-03,31.6595,-93.3854
TEXAS,Flash Flood,HAYS,2020-04-03,31.6593,-89.5208
TEXAS,Hail,VAL VERDE,2020-04-03,31.6591,-83.5672
TEXAS,Hail,KINNEY,2020-04-03,31.6589,-96.4283
TEXAS,Hail,CALDWELL,2020-04-03,31.6581,-94.8823
